time_stamp,group_id,member_id,humidity,temperature,pm2.5_alt,pm1.0_atm,pm10.0_atm,id,date_time_utc
1710486937,1872,173211,31.5,93.5,2.3,1.245,3.3,173211,2024-03-15 07:15:37
1710487044,1872,173211,32.5,92.5,2.5,1.38,4.49,173211,2024-03-15 07:17:24
1710487164,1872,173211,31.5,93.5,2.4,1.38,3.975000000000001,173211,2024-03-15 07:19:24
1710487281,1872,173211,31.5,93.5,2.4,1.425,3.79,173211,2024-03-15 07:21:21
1710487401,1872,173211,31.5,93.5,2.3,1.15,3.6,173211,2024-03-15 07:23:21
1710487523,1872,173211,31.0,93.5,2.0,0.99,2.77,173211,2024-03-15 07:25:23
1710487641,1872,173211,31.5,93.5,2.1,1.105,3.245,173211,2024-03-15 07:27:21
1710487761,1872,173211,31.5,93.5,2.0,0.765,3.4000000000000004,173211,2024-03-15 07:29:21
1710487881,1872,173211,31.0,93.5,1.8,0.665,2.715,173211,2024-03-15 07:31:21
1710488005,1872,173211,31.0,93.5,2.0,0.96,3.315,173211,2024-03-15 07:33:25
1710488121,1872,173211,31.0,93.5,2.0,0.7050000000000001,3.35,173211,2024-03-15 07:35:21
1710488241,1872,173211,31.0,93.5,1.8,0.52,2.765,173211,2024-03-15 07:37:21
1710488362,1872,173211,31.0,93.5,1.9,0.5499999999999999,2.375,173211,2024-03-15 07:39:22
1710488481,1872,173211,31.0,93.5,1.8,0.6,2.605,173211,2024-03-15 07:41:21
1710488602,1872,173211,30.5,93.5,1.8,0.55,2.285,173211,2024-03-15 07:43:22
1710488722,1872,173211,30.5,93.5,1.5,0.35,2.205,173211,2024-03-15 07:45:22
1710488842,1872,173211,30.5,93.5,1.8,0.4,2.29,173211,2024-03-15 07:47:22
1710488964,1872,173211,31.0,93.5,2.2,1.035,2.755,173211,2024-03-15 07:49:24
1710489082,1872,173211,30.5,93.5,2.7,1.83,4.035,173211,2024-03-15 07:51:22
1710489202,1872,173211,30.5,93.5,7.4,7.86,12.704999999999998,173211,2024-03-15 07:53:22
1710489322,1872,173211,30.5,93.0,6.4,6.390000000000001,11.195,173211,2024-03-15 07:55:22
1710489442,1872,173211,31.0,92.5,4.5,4.345000000000001,7.1,173211,2024-03-15 07:57:22
1710489563,1872,173211,31.5,92.5,4.5,4.109999999999999,6.79,173211,2024-03-15 07:59:23
1710489682,1872,173211,31.5,92.5,4.7,4.325,7.47,173211,2024-03-15 08:01:22
1710490078,1872,173211,31.5,92.5,10.3,14.454999999999998,28.035,173211,2024-03-15 08:07:58
1710490198,1872,173211,31.0,92.5,13.0,17.495,35.655,173211,2024-03-15 08:09:58
1710490318,1872,173211,31.0,92.5,9.0,12.505,25.335,173211,2024-03-15 08:11:58
1710490438,1872,173211,31.0,92.5,9.0,12.485,25.585,173211,2024-03-15 08:13:58
1710490558,1872,173211,30.5,92.5,9.4,12.54,29.785,173211,2024-03-15 08:15:58
1710490678,1872,173211,30.5,92.5,8.5,11.47,27.18,173211,2024-03-15 08:17:58
1710490798,1872,173211,31.0,92.5,7.6,10.36,21.575000000000003,173211,2024-03-15 08:19:58
1710490918,1872,173211,31.0,92.5,6.0,8.11,21.25,173211,2024-03-15 08:21:58
1710491038,1872,173211,31.0,92.5,12.8,17.295,31.045,173211,2024-03-15 08:23:58
1710491158,1872,173211,31.0,92.5,10.2,13.93,25.01,173211,2024-03-15 08:25:58
1710491278,1872,173211,31.0,92.0,11.6,16.119999999999997,30.03,173211,2024-03-15 08:27:58
1710491398,1872,173211,31.0,92.0,9.9,14.525,30.545,173211,2024-03-15 08:29:58
1710491518,1872,173211,31.0,92.0,9.2,12.65,23.935,173211,2024-03-15 08:31:58
1710491638,1872,173211,31.0,92.0,13.0,17.865000000000002,33.980000000000004,173211,2024-03-15 08:33:58
1710491758,1872,173211,31.0,92.0,10.7,15.245,30.47,173211,2024-03-15 08:35:58
1710491878,1872,173211,31.0,92.0,8.0,11.545,26.835,173211,2024-03-15 08:37:58
1710491998,1872,173211,31.0,92.0,13.5,19.09,33.59,173211,2024-03-15 08:39:58
1710492118,1872,173211,31.0,92.0,13.3,18.145,29.905,173211,2024-03-15 08:41:58
1710492238,1872,173211,31.0,92.0,8.4,11.079999999999998,23.17,173211,2024-03-15 08:43:58
1710492358,1872,173211,30.5,92.0,17.2,24.11,36.565,173211,2024-03-15 08:45:58
1710492478,1872,173211,31.0,91.5,14.2,19.825,32.54,173211,2024-03-15 08:47:58
1710492598,1872,173211,30.5,91.5,12.6,18.655,32.195,173211,2024-03-15 08:49:58
1710492718,1872,173211,31.0,91.5,13.0,17.73,31.285,173211,2024-03-15 08:51:58
1710492838,1872,173211,31.0,91.5,15.5,22.125,38.285,173211,2024-03-15 08:53:58
1710492959,1872,173211,31.0,91.5,11.7,17.439999999999998,30.895,173211,2024-03-15 08:55:59
1710493078,1872,173211,30.5,91.5,10.6,16.075,30.185,173211,2024-03-15 08:57:58
1710493198,1872,173211,30.5,91.5,6.8,9.61,19.86,173211,2024-03-15 08:59:58
1710493318,1872,173211,30.5,91.5,6.5,9.94,20.15,173211,2024-03-15 09:01:58
1710493438,1872,173211,31.0,91.5,15.8,22.585,41.405,173211,2024-03-15 09:03:58
1710493558,1872,173211,31.0,91.5,79.2,104.37,120.745,173211,2024-03-15 09:05:58
1710493679,1872,173211,31.0,91.5,123.3,181.705,195.8,173211,2024-03-15 09:07:59
1710493799,1872,173211,31.0,91.5,126.6,183.68,199.18,173211,2024-03-15 09:09:59
1710493919,1872,173211,31.0,91.0,132.5,202.61,218.435,173211,2024-03-15 09:11:59
1710494039,1872,173211,31.5,91.0,112.7,172.75,186.78500000000005,173211,2024-03-15 09:13:59
1710494159,1872,173211,31.5,91.0,101.2,153.645,167.45,173211,2024-03-15 09:15:59
1710494279,1872,173211,31.5,91.0,106.5,156.69,172.135,173211,2024-03-15 09:17:59
1710494399,1872,173211,31.5,91.0,103.5,157.405,173.695,173211,2024-03-15 09:19:59
1710494519,1872,173211,31.5,91.0,140.1,202.675,218.99,173211,2024-03-15 09:21:59
1710494640,1872,173211,31.5,91.0,122.8,181.165,192.575,173211,2024-03-15 09:24:00
1710494759,1872,173211,31.5,91.0,129.0,189.8,203.805,173211,2024-03-15 09:25:59
1710494879,1872,173211,31.5,91.0,107.0,154.22500000000002,166.82999999999998,173211,2024-03-15 09:27:59
1710494999,1872,173211,31.5,91.0,134.5,188.325,203.875,173211,2024-03-15 09:29:59
1710495119,1872,173211,31.5,91.0,180.8,256.89,267.43,173211,2024-03-15 09:31:59
1710495239,1872,173211,32.5,91.0,152.4,238.56,253.975,173211,2024-03-15 09:33:59
1710495360,1872,173211,32.5,91.0,145.2,222.04,236.86,173211,2024-03-15 09:36:00
1710495479,1872,173211,32.5,91.0,144.1,210.895,227.355,173211,2024-03-15 09:37:59
1710495599,1872,173211,32.5,91.0,139.0,206.28,222.585,173211,2024-03-15 09:39:59
1710495719,1872,173211,32.5,91.0,140.9,208.41,223.525,173211,2024-03-15 09:41:59
1710495839,1872,173211,33.5,91.0,146.4,210.61,226.26,173211,2024-03-15 09:43:59
1710495959,1872,173211,33.5,91.0,133.1,192.94,209.315,173211,2024-03-15 09:45:59
1710496079,1872,173211,33.0,91.0,140.7,203.685,217.42,173211,2024-03-15 09:47:59
1710496199,1872,173211,33.5,91.0,131.5,187.805,202.78,173211,2024-03-15 09:49:59
1710496319,1872,173211,33.5,91.0,140.4,198.275,216.54,173211,2024-03-15 09:51:59
1710496439,1872,173211,33.5,91.0,120.4,169.445,184.88,173211,2024-03-15 09:53:59
1710496559,1872,173211,33.5,91.0,136.2,188.965,204.125,173211,2024-03-15 09:55:59
1710496679,1872,173211,33.5,91.0,127.5,179.615,192.675,173211,2024-03-15 09:57:59
1710496799,1872,173211,33.5,91.0,118.7,165.145,177.46499999999995,173211,2024-03-15 09:59:59
1710496919,1872,173211,33.5,91.0,113.0,161.695,174.315,173211,2024-03-15 10:01:59
1710497040,1872,173211,33.5,90.5,125.7,179.96499999999995,194.825,173211,2024-03-15 10:04:00
1710497159,1872,173211,33.5,90.5,118.4,165.855,180.13,173211,2024-03-15 10:05:59
1710497280,1872,173211,33.5,91.0,128.5,179.07,194.295,173211,2024-03-15 10:08:00
1710497400,1872,173211,33.5,90.5,102.6,143.79500000000002,164.07999999999998,173211,2024-03-15 10:10:00
1710497520,1872,173211,33.5,91.0,123.4,174.16500000000002,191.11,173211,2024-03-15 10:12:00
1710497640,1872,173211,33.5,91.0,122.7,173.255,189.12,173211,2024-03-15 10:14:00
1710497760,1872,173211,33.5,91.0,102.8,143.51999999999998,158.075,173211,2024-03-15 10:16:00
1710497880,1872,173211,33.5,91.0,114.1,161.53,174.77499999999998,173211,2024-03-15 10:18:00
1710498000,1872,173211,33.5,91.0,53.2,76.195,91.255,173211,2024-03-15 10:20:00
1710498120,1872,173211,33.5,91.0,9.1,13.13,31.67,173211,2024-03-15 10:22:00
1710498240,1872,173211,33.5,90.5,7.2,9.405,20.835,173211,2024-03-15 10:24:00
1710498361,1872,173211,33.5,90.5,5.1,6.47,18.74,173211,2024-03-15 10:26:01
1710498480,1872,173211,33.5,90.5,2.5,2.155,12.26,173211,2024-03-15 10:28:00
1710498600,1872,173211,33.5,90.5,3.0,3.03,11.76,173211,2024-03-15 10:30:00
1710498720,1872,173211,33.5,90.5,2.5,2.47,11.415,173211,2024-03-15 10:32:00
1710498840,1872,173211,33.5,90.5,2.9,2.655,9.885,173211,2024-03-15 10:34:00
1710500415,1872,173211,37.5,89.0,2.0,0.665,3.88,173211,2024-03-15 11:00:15
1710500535,1872,173211,36.0,89.5,2.2,0.755,4.19,173211,2024-03-15 11:02:15
1710500656,1872,173211,35.5,89.5,1.9,0.8999999999999999,2.935,173211,2024-03-15 11:04:16
1710500775,1872,173211,35.5,90.0,1.9,0.89,3.585,173211,2024-03-15 11:06:15
1710500895,1872,173211,35.0,90.0,2.1,0.775,3.955,173211,2024-03-15 11:08:15
1710501015,1872,173211,34.5,90.0,1.8,0.935,2.705,173211,2024-03-15 11:10:15
1710501135,1872,173211,34.5,90.0,2.3,0.955,3.095,173211,2024-03-15 11:12:15
1710501255,1872,173211,34.5,90.0,1.9,0.6499999999999999,2.5700000000000003,173211,2024-03-15 11:14:15
1710501375,1872,173211,34.5,90.0,2.0,1.19,3.34,173211,2024-03-15 11:16:15
1710501495,1872,173211,34.5,90.5,2.9,2.665,5.18,173211,2024-03-15 11:18:15
1710501615,1872,173211,34.5,90.0,4.9,4.96,8.045,173211,2024-03-15 11:20:15
1710501735,1872,173211,34.5,90.5,5.6,5.800000000000001,9.825,173211,2024-03-15 11:22:15
1710501855,1872,173211,34.5,90.5,6.2,6.595,10.375,173211,2024-03-15 11:24:15
1710501975,1872,173211,34.0,90.5,7.0,7.67,12.32,173211,2024-03-15 11:26:15
1710502095,1872,173211,34.0,90.5,6.0,6.175,10.225,173211,2024-03-15 11:28:15
1710502215,1872,173211,33.5,90.5,4.3,4.484999999999999,7.48,173211,2024-03-15 11:30:15
1710502336,1872,173211,33.5,90.5,4.0,3.635,6.725,173211,2024-03-15 11:32:16
1710502455,1872,173211,33.5,90.5,3.7,3.18,5.76,173211,2024-03-15 11:34:15
1710502575,1872,173211,33.5,90.5,3.5,3.41,5.51,173211,2024-03-15 11:36:15
1710502695,1872,173211,33.5,90.5,3.5,3.44,6.35,173211,2024-03-15 11:38:15
1710502815,1872,173211,33.5,90.5,3.4,3.14,5.72,173211,2024-03-15 11:40:15
1710502935,1872,173211,34.0,90.5,3.3,2.835,5.08,173211,2024-03-15 11:42:15
1710503055,1872,173211,34.0,90.5,3.0,3.06,4.925,173211,2024-03-15 11:44:15
1710503175,1872,173211,34.0,90.5,3.2,2.89,5.41,173211,2024-03-15 11:46:15
1710503295,1872,173211,34.5,90.5,3.1,2.735,5.125,173211,2024-03-15 11:48:15
1710503415,1872,173211,34.5,90.5,3.0,2.33,4.5600000000000005,173211,2024-03-15 11:50:15
1710503535,1872,173211,34.5,90.5,3.1,2.52,5.164999999999999,173211,2024-03-15 11:52:15
1710503655,1872,173211,34.5,90.5,2.8,2.33,5.25,173211,2024-03-15 11:54:15
1710503775,1872,173211,34.5,90.5,2.9,2.2,4.97,173211,2024-03-15 11:56:15
1710503895,1872,173211,34.5,90.5,2.3,1.99,3.85,173211,2024-03-15 11:58:15
1710504016,1872,173211,34.5,90.5,2.6,1.98,4.5600000000000005,173211,2024-03-15 12:00:16
1710504136,1872,173211,34.5,90.5,2.2,1.93,3.98,173211,2024-03-15 12:02:16
1710504256,1872,173211,34.5,90.5,2.0,1.68,3.35,173211,2024-03-15 12:04:16
1710504376,1872,173211,34.5,90.5,2.2,1.51,3.065,173211,2024-03-15 12:06:16
1710504496,1872,173211,34.0,90.5,2.2,1.65,3.475,173211,2024-03-15 12:08:16
1710504616,1872,173211,34.0,90.5,2.0,1.72,3.175,173211,2024-03-15 12:10:16
1710504736,1872,173211,34.0,90.5,2.0,1.21,2.805,173211,2024-03-15 12:12:16
1710504946,1872,173211,34.0,90.5,1.9,1.07,4.88,173211,2024-03-15 12:15:46
1710505066,1872,173211,33.5,91.0,1.7,0.815,3.115,173211,2024-03-15 12:17:46
1710505186,1872,173211,33.5,91.0,1.5,0.7250000000000001,1.92,173211,2024-03-15 12:19:46
1710505306,1872,173211,33.5,91.0,1.5,0.945,2.465,173211,2024-03-15 12:21:46
1710505426,1872,173211,33.5,91.0,1.3,0.6950000000000001,2.035,173211,2024-03-15 12:23:46
1710505546,1872,173211,33.5,91.0,1.3,0.545,2.355,173211,2024-03-15 12:25:46
1710505666,1872,173211,33.5,91.0,1.2,0.43,1.88,173211,2024-03-15 12:27:46
1710505786,1872,173211,33.5,91.0,1.2,0.49,1.79,173211,2024-03-15 12:29:46
1710505906,1872,173211,33.5,91.0,1.4,0.385,2.2,173211,2024-03-15 12:31:46
1710506026,1872,173211,33.5,91.0,1.3,0.53,2.37,173211,2024-03-15 12:33:46
1710506146,1872,173211,33.5,91.0,1.1,0.655,1.65,173211,2024-03-15 12:35:46
1710506266,1872,173211,33.5,91.0,1.2,0.54,1.6,173211,2024-03-15 12:37:46
1710506386,1872,173211,33.5,91.0,1.1,0.36,1.59,173211,2024-03-15 12:39:46
1710506506,1872,173211,33.5,91.0,1.1,0.175,1.395,173211,2024-03-15 12:41:46
1710506626,1872,173211,34.0,91.0,1.3,0.475,1.885,173211,2024-03-15 12:43:46
1710506746,1872,173211,34.5,90.5,1.2,0.275,2.3,173211,2024-03-15 12:45:46
1710506866,1872,173211,34.5,90.5,1.3,0.365,1.99,173211,2024-03-15 12:47:46
1710506986,1872,173211,34.5,90.5,1.1,0.415,1.75,173211,2024-03-15 12:49:46
1710507106,1872,173211,34.5,90.5,1.0,0.19,1.28,173211,2024-03-15 12:51:46
1710507226,1872,173211,34.5,90.5,0.9,0.0,1.19,173211,2024-03-15 12:53:46
1710507346,1872,173211,34.5,90.5,0.8,0.15,1.18,173211,2024-03-15 12:55:46
1710507466,1872,173211,34.5,91.0,0.9,0.135,1.02,173211,2024-03-15 12:57:46
1710507586,1872,173211,34.5,91.0,0.8,0.165,1.2000000000000002,173211,2024-03-15 12:59:46
